order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Supplier Name,Supplier Email,Delivery Status,Stock Left,Auto Reorder,Reorder Quantity
ORD1520,2025-11-02,2025-11-09,CUST801,Catherine Jones,Home Office,PROD6523,Snacks,Grocery,North,New Hampshire,North Ashley,2,2655,5,2524.25,2122.33,401.92,Credit Card,Thornton-Morris,christina67@martinez.com,Cancelled,22,No,0
ORD1521,2024-08-16,2024-08-22,CUST310,Janice Lester,Corporate,PROD1183,Snacks,Grocery,South,Wyoming,East Dakotaland,6,1650,0,1656.0,1121.06,534.94,UPI,"Miller, Johnson and Blackwell",woodsrodney@benson.biz,Returned,41,No,0
ORD1522,2026-01-07,2026-01-11,CUST772,Joshua Boone,Home Office,PROD5366,Cooking Oil,Grocery,East,Arkansas,East Michaelborough,9,1506,20,1213.8,757.56,456.24,UPI,Lyons and Sons,nicolesingleton@davis-watkins.net,Pending,37,No,0
ORD1523,2024-05-15,2024-05-19,CUST674,Rachel Webster,Home Office,PROD3028,Dining Table,Furniture,East,Montana,Martinburgh,5,1170,10,1058.0,839.91,218.09,UPI,"Cole, Lynch and James",owenkenneth@meyer-collins.net,Pending,27,No,0
ORD1524,2024-10-10,2024-10-16,CUST989,Danielle Curry,Home Office,PROD1179,Calculator,Office Supplies,West,New Mexico,Port Amyton,3,2228,5,2119.6,1300.2,819.4,Cash,"Foster, Henderson and Reynolds",randylam@cohen-jackson.com,Deivered,10,No,0
ORD1525,2026-01-18,2026-01-22,CUST593,Briana Chen,Home Office,PROD1622,Monitor,Electronics,West,Colorado,South Jamie,6,1960,5,1868.0,1532.71,335.29,Net Banking,Leon Ltd,johnsonholly@davis-clark.org,Deivered,12,No,0
ORD1526,2026-01-29,2026-01-31,CUST613,Angelica Carney,Home Office,PROD9705,Snacks,Grocery,East,North Dakota,New Angela,8,4123,5,3924.85,3340.44,584.41,Cash,Davis Inc,turnerrachel@nguyen.com,Deivered,25,No,0
ORD1527,2025-02-27,2025-02-28,CUST519,Debbie Serrano,Home Office,PROD2500,Bookshelf,Furniture,North,Mississippi,Taylorland,3,3100,10,2793.0,2161.51,631.49,Cash,"Flynn, Rojas and Howard",james84@perkins.org,Deivered,25,No,0
ORD1528,2024-04-26,2024-05-02,CUST835,Sara Lamb,Consumer,PROD6966,Pen,Office Supplies,East,Oregon,Maryborough,5,1618,10,1461.2,941.75,519.45,Cash,Green PLC,patriciahart@kemp-atkins.org,Pending,21,No,0
ORD1529,2026-01-26,2026-01-29,CUST115,Scott Mitchell,Corporate,PROD9654,Stapler,Office Supplies,North,Arkansas,West Tyler,3,398,0,401.0,242.9,158.1,UPI,Garrett-Gibson,markhunter@guzman.com,Deivered,41,No,0
ORD1530,2024-12-18,2024-12-23,CUST335,Catherine Wilson,Corporate,PROD1565,Pen,Office Supplies,North,Florida,Grayberg,9,151,10,144.9,120.45,24.45,Net Banking,"Pierce, Simmons and Cox",kimberlyvelez@nolan-blanchard.com,Returned,13,No,0
ORD1531,2025-06-26,2025-06-30,CUST311,Jeffery Keller,Consumer,PROD7208,Dining Table,Furniture,East,Virginia,East Trevor,7,3590,15,3058.5,2459.07,599.43,Cash,Jones-Ali,lee56@anderson-paul.com,Deivered,44,No,0
ORD1532,2024-10-12,2024-10-17,CUST968,Mark Fuller,Home Office,PROD5546,Study Tale,Furniture,West,Montana,Pageburgh,5,107,15,95.95,79.68,16.27,Cash,"May, Holt and Lee",julia22@jones.com,Pending,24,No,0
ORD1533,2025-12-05,2025-12-10,CUST659,Valerie Adams,Consumer,PROD4040,Headphones,Electronics,West,Oregon,Cathychester,10,3705,15,3159.25,2842.72,316.53,Net Banking,"Gonzalez, Curtis and Bates",hollycarter@leonard.info,Cancelled,19,No,0
ORD1534,2024-03-05,2024-03-10,CUST137,Travis Lyons,Home Office,PROD6294,Calculator,Office Supplies,West,Washington,East James,3,305,20,247.0,183.27,63.73,UPI,Hogan Ltd,mossaustin@jones.com,Pending,28,No,0
ORD1535,2024-09-21,2024-09-25,CUST416,Bill Smith,Corporate,PROD7862,Laptop,Electronics,South,Nevada,Scottshire,8,2431,10,2195.9,1387.9,808.0,Credit Card,"Hicks, Duncan and Miller",debraperez@smith-cummings.com,Returned,45,No,0
ORD1536,2024-09-12,2024-09-13,CUST886,Christina Cook,Consumer,PROD9006,Pen,Office Supplies,East,Arkansas,East Brandon,8,3907,0,3915.0,3060.67,854.33,Credit Card,Hines PLC,tiffany18@perez-garcia.com,Pending,30,No,0
ORD1537,2025-06-02,2025-06-05,CUST135,Stephanie Lawrence,Corporate,PROD9052,Pen,Office Supplies,North,New Jersey,South Josephchester,6,220,20,182.0,110.81,71.19,Cash,"Rocha, Shaw and Beck",phillipsmaurice@park-burgess.com,Pending,16,No,0
ORD1538,2024-09-10,2024-09-17,CUST662,Denise Watts,Corporate,PROD7725,Rice Bag,Grocery,North,Maine,North Austinview,1,1974,10,1777.6,1498.94,278.66,Net Banking,Garrison and Sons,acarlson@carroll.com,Returned,13,No,0
ORD1539,2024-12-31,2025-01-06,CUST873,Andrea Hayes,Consumer,PROD8865,Office Chair,Furniture,West,Nevada,West Apriltown,10,3650,5,3477.5,2795.68,681.82,Net Banking,"Baker, Wilson and Padilla",kimberlymcguire@howe.com,Returned,31,No,0
ORD1540,2025-03-26,2025-03-30,CUST884,Kenneth Mendoza,Corporate,PROD9602,Juice Pack,Grocery,West,Massachusetts,Hannahtown,7,2106,5,2007.7,1515.98,491.72,Credit Card,Gonzalez-Bishop,mtownsend@berg.com,Pending,5,Yes,37
ORD1541,2024-08-25,2024-08-28,CUST929,Jeremy Tucker,Consumer,PROD7016,Headphones,Electronics,North,West Virginia,Ericksontown,8,2594,20,2083.2,1765.04,318.16,Net Banking,Hawkins-Humphrey,barajasfelicia@thomas.biz,Deivered,13,No,0
ORD1542,2025-07-23,2025-07-26,CUST663,Alisha Cox,Home Office,PROD4070,Monitor,Electronics,South,Florida,Baileyside,9,4588,15,3908.8,2645.26,1263.54,UPI,Montgomery Group,yhowe@collins.com,Deivered,40,No,0
ORD1543,2025-06-05,2025-06-06,CUST246,Kristen Bautista,Consumer,PROD9786,Snacks,Grocery,East,California,Anaville,10,3065,5,2921.75,1833.15,1088.6,Net Banking,Cook-Anderson,martinnicholas@norman.com,Deivered,42,No,0
ORD1544,2024-03-02,2024-03-06,CUST326,Rachel Bell,Consumer,PROD3786,Rice Bag,Grocery,West,Kentucky,South Tylerside,10,425,15,371.25,268.46,102.79,Net Banking,Lara-Campbell,amandahorton@johnson.com,Deivered,39,No,0
ORD1545,2026-02-15,2026-02-18,CUST401,Tonya Lam,Corporate,PROD3708,Stapler,Office Supplies,East,Idaho,Gregoryside,8,2273,10,2053.7,1325.23,728.47,Cash,Baker Group,paultorres@gilbert.biz,Pending,33,No,0
ORD1546,2025-04-14,2025-04-17,CUST712,Ricky Hardin,Home Office,PROD5314,Juice Pack,Grocery,East,Colorado,West Tasha,10,1491,15,1277.35,997.77,279.58,Credit Card,Torres Inc,umartinez@sosa-williams.com,Cancelled,35,No,0
ORD1547,2025-12-06,2025-12-08,CUST649,Melissa Ryan,Corporate,PROD5531,Cooking Oil,Grocery,South,California,Mckeemouth,1,2296,20,1837.8,1280.0,557.8,Cash,Mccoy Group,awright@cervantes.com,Deivered,11,No,0
ORD1548,2024-11-07,2024-11-08,CUST341,Tiffany Patrick,Consumer,PROD4964,Headphones,Electronics,West,Alaska,South Jefferystad,7,579,15,499.15,326.61,172.54,Net Banking,Hawkins and Sons,kaitlinpope@daniels-smith.com,Pending,49,No,0
ORD1549,2024-06-02,2024-06-09,CUST563,Ana Young,Home Office,PROD4742,File Folder,Office Supplies,North,Florida,Torreston,1,1433,5,1362.35,949.16,413.19,Net Banking,Walsh-Thompson,coxjose@thomas.com,Returned,50,No,0
ORD1550,2025-09-06,2025-09-11,CUST914,Michael Davis,Home Office,PROD4649,Juice Pack,Grocery,East,Texas,Joseport,6,3869,10,3488.1,2588.36,899.74,UPI,Leonard LLC,coxnatalie@trujillo.com,Pending,4,Yes,36
ORD1551,2025-06-30,2025-07-05,CUST517,Michael Davies,Home Office,PROD4087,Mouse,Electronics,South,Wyoming,Johnsonfort,2,482,10,435.8,347.77,88.03,Cash,"Vargas, Faulkner and Swanson",munozmichael@hill-anderson.biz,Returned,39,No,0
ORD1552,2025-01-12,2025-01-13,CUST620,Terrance Johnson,Corporate,PROD7310,Sugar,Grocery,West,New Mexico,Deannafurt,10,980,20,794.0,688.77,105.23,UPI,Allison-Porter,christopherhernandez@gardner.com,Deivered,37,No,0
ORD1553,2025-01-16,2025-01-17,CUST746,Zoe Perez,Corporate,PROD3925,Sofa,Furniture,West,Mississippi,Valeriestad,4,847,10,766.3,564.66,201.64,Net Banking,"Williams, Wilson and Mendoza",rickparker@mcclain.com,Pending,36,No,0
ORD1554,2026-01-13,2026-01-16,CUST673,Diana French,Consumer,PROD8990,Juice Pack,Grocery,North,Hawaii,Yolandaland,1,4707,15,4001.95,3057.99,943.96,Cash,English LLC,kevin99@mclaughlin.com,Deivered,46,No,0
ORD1555,2024-11-29,2024-12-01,CUST411,Sherry Turner,Home Office,PROD7773,Office Chair,Furniture,West,Arizona,Adriennefort,9,2419,20,1944.2,1634.36,309.84,UPI,"Foster, Salas and Gonzalez",hnorman@gibson.info,Pending,6,Yes,32
ORD1556,2024-07-30,2024-08-06,CUST382,Karl Lyons,Home Office,PROD2916,Study Tale,Furniture,South,South Carolina,Lake Paul,4,515,15,441.75,383.21,58.54,Credit Card,"Jones, Nelson and Davidson",michaelgutierrez@klein.com,Returned,32,No,0
ORD1557,2024-11-26,2024-11-28,CUST591,Caitlyn Greene,Home Office,PROD7356,Mouse,Electronics,North,Montana,Paulfurt,5,1554,0,1559.0,1327.6,231.4,Net Banking,Fuller-Mcclain,dgilbert@sanders.com,Cancelled,0,Yes,22
ORD1558,2024-05-23,2024-05-27,CUST626,Matthew Mathews,Consumer,PROD4410,Bookshelf,Furniture,West,Oregon,Kellyland,3,2489,20,1994.2,1387.05,607.15,Credit Card,Gillespie and Sons,tyler91@collins.org,Deivered,23,No,0
ORD1559,2025-11-15,2025-11-20,CUST180,Keith Goodwin,Consumer,PROD7063,Keyboard,Electronics,South,Pennsylvania,Kirkport,6,4152,0,4158.0,2834.07,1323.93,UPI,"Harris, Moreno and Blake",joanna52@carr.net,Cancelled,10,No,0
ORD1560,2026-01-01,2026-01-05,CUST282,Laura Miller,Corporate,PROD4224,Headphones,Electronics,East,Nebraska,East Theresa,10,4852,5,4619.4,3711.35,908.05,UPI,Anderson Ltd,ravenrodriguez@hamilton-young.net,Pending,32,No,0
ORD1561,2024-11-02,2024-11-08,CUST544,David Watson,Home Office,PROD3090,Office Chair,Furniture,North,Montana,Port Nicholas,2,3536,10,3184.4,2582.67,601.73,Net Banking,Carter-White,smithruben@romero.info,Cancelled,34,No,0
ORD1562,2025-09-12,2025-09-18,CUST219,Richard Harris,Corporate,PROD6473,Dining Table,Furniture,North,Alabama,Angelatown,7,2829,20,2270.2,1948.56,321.64,UPI,"Li, Cunningham and Simpson",lhiggins@morales.com,Cancelled,45,No,0
ORD1563,2025-11-07,2025-11-08,CUST355,Dylan Garcia,Consumer,PROD3220,Dining Table,Furniture,East,Virginia,South Lawrenceborough,8,1914,5,1826.3,1378.88,447.42,UPI,"Humphrey, Boyle and Rodriguez",monica39@meyers.org,Returned,39,No,0
ORD1564,2025-06-07,2025-06-09,CUST552,William Wright,Consumer,PROD1804,Monitor,Electronics,South,California,Heidihaven,9,3007,15,2564.95,1948.33,616.62,Net Banking,Allen Inc,rblack@oconnor.org,Pending,19,No,0
ORD1565,2025-05-14,2025-05-18,CUST520,Calvin Brock,Home Office,PROD7760,Laptop,Electronics,East,West Virginia,Nunezburgh,7,1557,10,1408.3,1256.73,151.57,Cash,Donovan Group,hrobinson@thomas.com,Cancelled,34,No,0
ORD1566,2024-04-18,2024-04-22,CUST987,Anthony Gray,Home Office,PROD7109,File Folder,Office Supplies,East,Maryland,Meganmouth,9,2840,10,2565.0,1598.69,966.31,Cash,Barton Ltd,natalieflores@baker.com,Pending,31,No,0
ORD1567,2024-03-23,2024-03-28,CUST661,Zachary Garcia,Home Office,PROD2007,Dining Table,Furniture,South,New Hampshire,Graytown,3,2549,20,2042.2,1765.1,277.1,Cash,Taylor Inc,melodywolfe@brown.com,Deivered,6,Yes,33
ORD1568,2025-04-22,2025-04-23,CUST987,Debra Watts,Corporate,PROD8692,Juice Pack,Grocery,South,Michigan,Johnton,10,2919,10,2637.1,1871.55,765.55,UPI,"Ramirez, Wang and Dalton",wilsonchad@petersen.biz,Returned,26,No,0
ORD1569,2025-06-14,2025-06-17,CUST781,Laura Duncan,Home Office,PROD4463,Study Tale,Furniture,North,Colorado,New Anna,4,1315,15,1121.75,903.8,217.95,Net Banking,Rice PLC,millersheila@johnson.biz,Cancelled,41,No,0
ORD1570,2026-01-15,2026-01-18,CUST490,Diana Dodson,Corporate,PROD3759,Dining Table,Furniture,North,Nevada,East Edwardburgh,10,1248,0,1258.0,1040.51,217.49,Credit Card,Myers-Hardin,theresa04@mccoy.biz,Pending,18,No,0
ORD1571,2025-11-26,2025-12-03,CUST479,Dawn Holmes,Home Office,PROD3201,Stapler,Office Supplies,East,Missouri,West Victor,5,3016,5,2870.2,2521.71,348.49,UPI,Jones and Sons,kristabutler@jones.biz,Pending,0,Yes,28
ORD1572,2024-12-05,2024-12-10,CUST424,Paula Martinez,Home Office,PROD7219,Study Tale,Furniture,East,Massachusetts,North Michael,6,857,20,691.6,557.91,133.69,UPI,Kidd and Sons,richardstanley@webster-hale.com,Deivered,37,No,0
ORD1573,2024-05-08,2024-05-11,CUST801,Shelby White,Corporate,PROD9267,Stapler,Office Supplies,East,Hawaii,North Christinaside,3,2919,20,2338.2,1873.59,464.61,Net Banking,Quinn-Williams,ecombs@richmond-smith.com,Cancelled,32,No,0
ORD1574,2025-07-02,2025-07-09,CUST981,Kayla Byrd,Home Office,PROD2163,Laptop,Electronics,North,Louisiana,Stephaniebury,7,831,20,671.8,497.01,174.79,Credit Card,Phillips Group,lucas31@cox-burton.com,Returned,19,No,0
ORD1575,2025-04-02,2025-04-03,CUST833,Bobby Chapman,Consumer,PROD9449,Bookshelf,Furniture,South,Colorado,Stephenshire,8,1470,5,1404.5,853.74,550.76,Cash,Mason-Hall,padillaelizabeth@fisher-fernandez.net,Deivered,25,No,0
ORD1576,2024-09-26,2024-09-27,CUST921,Lisa Patterson,Home Office,PROD6748,Cooking Oil,Grocery,West,Rhode Island,South Amandaside,4,351,20,284.8,250.44,34.36,Credit Card,Mcbride-Adkins,lpowell@scott-wallace.biz,Pending,49,No,0
ORD1577,2024-11-13,2024-11-20,CUST422,Anthony Nguyen,Home Office,PROD4295,Cooking Oil,Grocery,North,West Virginia,South Judithbury,8,303,5,295.85,232.49,63.36,Net Banking,"Young, Lynch and Fernandez",judysmith@mcneil.org,Cancelled,36,No,0
ORD1578,2025-03-28,2025-04-04,CUST383,Jeffrey Proctor,Corporate,PROD7043,File Folder,Office Supplies,East,Tennessee,New Bruce,2,2889,15,2457.65,1770.77,686.88,Net Banking,"Wright, Hayes and Herrera",jaclyn30@stewart.com,Cancelled,47,No,0
ORD1579,2025-02-28,2025-03-03,CUST339,Robin Lawrence,Home Office,PROD3135,Sofa,Furniture,North,Mississippi,South Timothyberg,10,3290,10,2971.0,1845.2,1125.8,Net Banking,"York, Hanson and Evans",douglasellis@foster.com,Returned,24,No,0
ORD1580,2024-05-16,2024-05-22,CUST456,Dennis May,Consumer,PROD9200,Sofa,Furniture,North,Florida,Hillstad,3,1796,15,1529.6,1084.42,445.18,Net Banking,Boyd LLC,maryerickson@miller.com,Pending,34,No,0
ORD1581,2024-09-06,2024-09-08,CUST722,Philip Klein,Consumer,PROD1361,Snacks,Grocery,East,West Virginia,East Melissaland,9,4704,0,4713.0,2881.16,1831.84,Cash,Carter Group,amandasteele@anderson-fowler.com,Returned,35,No,0
ORD1582,2024-11-20,2024-11-27,CUST358,Donald Mullins,Home Office,PROD8278,Rice Bag,Grocery,North,Alaska,Lake Elizabeth,3,1009,0,1012.0,742.49,269.51,UPI,"Lynch, Stephens and Moore",juangeorge@strong.com,Cancelled,37,No,0
ORD1583,2024-10-30,2024-11-01,CUST640,Darrell Melton,Consumer,PROD7816,Keyboard,Electronics,South,Delaware,Aprilville,1,2158,10,1943.2,1363.8,579.4,UPI,Stevens Ltd,salazarrobert@martinez.org,Cancelled,31,No,0
ORD1584,2024-09-18,2024-09-23,CUST327,Christopher Boone,Corporate,PROD4445,Juice Pack,Grocery,North,Florida,North Heidi,1,4571,10,4114.9,3289.43,825.47,Credit Card,"Savage, Castro and Ryan",deckerjason@johnson.com,Cancelled,29,No,0
ORD1585,2025-03-11,2025-03-18,CUST968,Lee Michael,Home Office,PROD3685,Stapler,Office Supplies,West,Maryland,Port Ericafort,2,1775,15,1510.75,1083.88,426.87,Net Banking,Casey Inc,kristen12@walters.org,Cancelled,27,No,0
ORD1586,2026-01-04,2026-01-10,CUST310,Robert Thomas,Corporate,PROD8288,Keyboard,Electronics,South,Louisiana,Scottstad,9,2026,20,1629.8,1437.25,192.55,UPI,"Jones, Taylor and Simmons",robertperez@johnson-ross.com,Deivered,17,No,0
ORD1587,2024-08-11,2024-08-13,CUST147,Kevin Walsh,Consumer,PROD1652,Sofa,Furniture,North,Michigan,Johnsonton,8,3883,15,3308.55,2966.07,342.48,Net Banking,Blankenship PLC,ythomas@browning.net,Cancelled,20,No,0
ORD1588,2026-02-06,2026-02-13,CUST225,Albert Allen,Corporate,PROD4407,Mouse,Electronics,East,Wyoming,Moralesberg,8,3131,0,3139.0,2261.03,877.97,Cash,"Davidson, Nguyen and Horton",alicia17@bullock.com,Cancelled,47,No,0
ORD1589,2024-07-04,2024-07-08,CUST201,Johnny Stewart,Home Office,PROD9671,Dining Table,Furniture,South,Indiana,Baldwinshire,6,2747,10,2478.3,1968.59,509.71,Net Banking,"Ali, Wilson and Smith",hannahking@baker-wilson.com,Deivered,41,No,0
ORD1590,2025-12-21,2025-12-24,CUST691,Rebekah Lozano,Consumer,PROD9171,Sofa,Furniture,North,Nevada,West Patricia,4,967,15,825.95,562.41,263.54,Credit Card,Waters and Sons,rmoore@hardy-bautista.com,Deivered,31,No,0
ORD1591,2024-06-15,2024-06-16,CUST350,Amy Pena,Consumer,PROD8566,Stapler,Office Supplies,North,Arizona,New Robertshire,6,277,0,283.0,193.37,89.63,Cash,Kline-Lee,hcampbell@ray-romero.com,Pending,31,No,0
ORD1592,2024-09-07,2024-09-09,CUST630,Courtney Gonzalez,Corporate,PROD8339,File Folder,Office Supplies,West,Tennessee,Stevensview,8,3176,5,3025.2,1819.01,1206.19,Cash,"Velasquez, Morris and Rodriguez",idavis@francis.com,Pending,24,No,0
ORD1593,2024-03-04,2024-03-06,CUST882,Ethan Powers,Consumer,PROD1151,Sofa,Furniture,South,Minnesota,Port Brettmouth,3,1489,10,1343.1,1153.92,189.18,Cash,Anderson-Payne,williamstevenson@chung.biz,Returned,49,No,0
ORD1594,2024-11-30,2024-12-02,CUST536,Terrance Goodman,Consumer,PROD6793,Snacks,Grocery,South,South Dakota,West Carlview,5,2995,15,2550.75,2079.28,471.47,Credit Card,Richards LLC,nelsonmaria@butler.com,Returned,40,No,0
ORD1595,2024-08-10,2024-08-13,CUST821,Kimberly Hart,Consumer,PROD8097,File Folder,Office Supplies,North,California,Tannermouth,1,458,0,459.0,401.34,57.66,Credit Card,Jenkins-Bailey,crystal07@riddle-valdez.info,Cancelled,14,No,0
ORD1596,2024-11-09,2024-11-14,CUST118,Justin Copeland,Corporate,PROD3020,Sofa,Furniture,East,Missouri,East Tracyburgh,9,3716,15,3167.6,1912.94,1254.66,Net Banking,Elliott-Montoya,longbianca@miller-donovan.com,Returned,33,No,0
ORD1597,2025-07-26,2025-07-28,CUST765,Jennifer Smith,Home Office,PROD2968,Stapler,Office Supplies,East,Colorado,North Anthony,2,1476,0,1478.0,1017.22,460.78,Cash,Baker PLC,alexander89@richards-dean.biz,Pending,9,Yes,34
ORD1598,2024-10-04,2024-10-08,CUST745,Debra Bentley,Consumer,PROD5779,Calculator,Office Supplies,South,Wyoming,North Joseph,8,2794,10,2522.6,1897.39,625.21,Credit Card,Trujillo Ltd,zmartin@ryan.com,Pending,25,No,0
ORD1599,2024-08-28,2024-08-30,CUST301,Desiree Torres,Home Office,PROD4581,Sofa,Furniture,North,Wisconsin,Michaelview,8,4931,5,4692.45,3436.24,1256.21,Net Banking,Hansen-Woodard,michaelblankenship@jones.com,Cancelled,11,No,0
ORD1600,2024-11-16,2024-11-23,CUST732,Troy Bennett,Home Office,PROD1581,Notebook,Office Supplies,South,Texas,Tinaland,7,978,5,936.1,786.43,149.67,Cash,Patterson-Ingram,samantha72@french-powell.org,Pending,3,Yes,25
ORD1601,2025-08-16,2025-08-18,CUST476,Arthur Black,Home Office,PROD8297,Cooking Oil,Grocery,South,Wyoming,New Paulside,2,3391,10,3053.9,1999.38,1054.52,UPI,Miller-Bryan,michaelwarner@jones.com,Cancelled,34,No,0
ORD1602,2025-08-18,2025-08-21,CUST991,Annette Martinez,Corporate,PROD2111,Monitor,Electronics,North,Maryland,Colechester,3,2534,20,2030.2,1816.69,213.51,Cash,"King, Cunningham and Harper",jeremiah00@jones.org,Cancelled,36,No,0
ORD1603,2025-02-02,2025-02-05,CUST280,Amanda Coleman,Consumer,PROD6174,Notebook,Office Supplies,South,Indiana,Townsendton,2,1010,15,860.5,704.71,155.79,Net Banking,"Tate, Andersen and Gardner",moralesrichard@jenkins.com,Deivered,21,No,0
ORD1604,2025-11-27,2025-12-02,CUST866,Anthony Reed,Consumer,PROD1181,Cooking Oil,Grocery,North,Wyoming,South Carolfort,3,264,15,227.4,190.12,37.28,Credit Card,Cook-Grant,murraysamuel@day.biz,Pending,27,No,0
ORD1605,2025-04-30,2025-05-04,CUST785,Daniel Mitchell,Home Office,PROD9133,Monitor,Electronics,North,Alaska,East Linda,8,2960,20,2376.0,2018.82,357.18,Credit Card,Newton Group,mccoykeith@morris-peterson.com,Returned,11,No,0
ORD1606,2024-08-27,2024-08-31,CUST609,James Soto,Corporate,PROD3470,Headphones,Electronics,West,Pennsylvania,Port Virginia,9,4771,20,3825.8,2808.72,1017.08,UPI,"Alvarez, Bullock and Hanson",juanwood@cohen.net,Cancelled,25,No,0
ORD1607,2024-03-04,2024-03-08,CUST518,Nicole Ryan,Consumer,PROD6127,Bookshelf,Furniture,South,Idaho,West Angelaberg,3,4638,20,3713.4,2609.8,1103.6,Net Banking,Wheeler-Fuller,ggray@jones.net,Pending,49,No,0
ORD1608,2025-05-11,2025-05-13,CUST910,Teresa Sherman,Home Office,PROD2570,Mouse,Electronics,East,Idaho,Amandamouth,10,483,5,468.85,416.27,52.58,UPI,"Obrien, Rivera and Bush",gross@davis-marshall.com,Deivered,15,No,0
ORD1609,2026-02-03,2026-02-04,CUST508,Nicole Lowery,Corporate,PROD2159,Headphones,Electronics,South,Washington,Jessicaview,2,2643,10,2380.7,2126.4,254.3,Net Banking,"Carter, Hardin and Adams",diane70@henry.com,Pending,7,Yes,30
ORD1610,2025-01-05,2025-01-12,CUST483,Bridget Martinez,Home Office,PROD8741,Sofa,Furniture,East,Michigan,New Jessicastad,6,1871,0,1877.0,1283.48,593.52,Cash,Davis-Graves,powellcharles@walls.biz,Cancelled,32,No,0
ORD1611,2024-05-09,2024-05-13,CUST405,Patricia Salazar,Consumer,PROD5049,Monitor,Electronics,East,New York,Charlestown,6,1979,0,1985.0,1261.62,723.38,Net Banking,Cook Ltd,rhunter@beltran.com,Cancelled,50,No,0
ORD1612,2025-11-13,2025-11-14,CUST913,Lisa Velez,Consumer,PROD2795,File Folder,Office Supplies,West,Indiana,Port Ginamouth,9,3217,10,2904.3,2326.07,578.23,Credit Card,"Ellison, English and Bowen",ljohnston@jones.biz,Pending,49,No,0
ORD1613,2025-03-01,2025-03-02,CUST815,Daniel Sanchez,Consumer,PROD7845,Bookshelf,Furniture,West,Wyoming,New Gregoryton,7,1068,20,861.4,725.98,135.42,Net Banking,Meza Ltd,collinschristopher@sanchez.com,Returned,23,No,0
ORD1614,2025-04-22,2025-04-25,CUST866,Elizabeth Fitzgerald,Corporate,PROD5322,Office Chair,Furniture,South,Mississippi,Alexanderton,3,1737,15,1479.45,966.49,512.96,Cash,Johnson-Jones,tony88@williams-walker.com,Returned,9,Yes,44
ORD1615,2025-05-15,2025-05-22,CUST280,Rebecca Levine,Corporate,PROD7098,Bookshelf,Furniture,North,Alaska,West Nicole,6,2926,20,2346.8,1843.3,503.5,UPI,Bell Ltd,david96@davis-english.org,Pending,41,No,0
ORD1616,2024-09-14,2024-09-18,CUST789,Ashley Johnston MD,Consumer,PROD7109,Sugar,Grocery,South,New Mexico,East Kathryn,10,3675,0,3685.0,2343.63,1341.37,Credit Card,"Cross, Coleman and King",stephanieharris@fuentes.com,Cancelled,38,No,0
ORD1617,2026-01-08,2026-01-11,CUST380,Tanya Ellis,Corporate,PROD9611,Pen,Office Supplies,East,California,Port Kevin,7,2758,10,2489.2,1573.07,916.13,Cash,Morrison Inc,crystaledwards@smith.com,Deivered,44,No,0
ORD1618,2024-09-22,2024-09-24,CUST835,Patrick Gentry,Home Office,PROD9442,Cooking Oil,Grocery,North,California,Lake Kathleen,6,3822,15,3254.7,2546.08,708.62,Credit Card,Jenkins Ltd,udavies@wallace.com,Pending,5,Yes,30
ORD1619,2026-02-05,2026-02-10,CUST130,Joe Reyes,Consumer,PROD9378,Juice Pack,Grocery,East,Washington,Sandraberg,4,2171,0,2175.0,1443.08,731.92,Cash,Martin Inc,qthomas@herman.com,Deivered,21,No,0
ORD1620,2025-05-27,2025-05-31,CUST696,Ronald Martin,Corporate,PROD4447,Rice Bag,Grocery,East,Nebraska,Jamesstad,6,2846,10,2567.4,1902.6,664.8,Net Banking,Maldonado and Sons,logan49@wagner.com,Returned,40,No,0
ORD1621,2024-08-24,2024-08-25,CUST190,Alyssa Taylor,Consumer,PROD8422,Study Tale,Furniture,East,Illinois,Matthewburgh,10,4430,15,3775.5,3002.75,772.75,Cash,"Jarvis, Barton and Gordon",bennettsarah@mccoy-combs.info,Deivered,10,No,0
ORD1622,2024-03-22,2024-03-28,CUST402,Tracey Donovan,Corporate,PROD8615,Snacks,Grocery,West,Texas,South Stephaniestad,1,4391,5,4172.45,2795.63,1376.82,Cash,"Barry, Hancock and Coleman",cgarcia@gregory-jones.biz,Cancelled,45,No,0
ORD1623,2025-04-14,2025-04-18,CUST116,Isaac Harper,Home Office,PROD5733,Mouse,Electronics,North,Nevada,Madisonland,3,4692,10,4225.8,2892.63,1333.17,Net Banking,"Potter, Hardin and Rivera",patricia64@sawyer-ward.com,Deivered,38,No,0
ORD1624,2025-10-21,2025-10-25,CUST386,Deborah Price,Home Office,PROD3416,Office Chair,Furniture,South,Arizona,Port Wayne,2,1210,20,970.0,593.24,376.76,Credit Card,"Sampson, Preston and Barron",rachel57@ochoa-gilmore.info,Cancelled,23,No,0
ORD1625,2025-07-12,2025-07-18,CUST239,Mr. Michael Foster,Consumer,PROD6474,Calculator,Office Supplies,North,California,North Linda,10,2346,20,1886.8,1337.8,549.0,Cash,Navarro-Ellis,xmiller@fuller.biz,Deivered,24,No,0
ORD1626,2025-08-27,2025-08-29,CUST282,Courtney Brown,Consumer,PROD9033,Office Chair,Furniture,West,Delaware,Cabrerabury,5,3428,15,2918.8,1967.31,951.49,Cash,Simmons-Brown,luke40@davis.biz,Deivered,44,No,0
